"Country or Area","Year","Area","Sex","National and/or ethnic group","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Australia","2021","Rural","Both Sexes","Tunisian","Census - de jure - complete tabulation","Final figure, complete","2023","16","7"
"Australia","2021","Rural","Both Sexes","Turkmenian","Census - de jure - complete tabulation","Final figure, complete","2023","8","7"
"Australia","2021","Rural","Both Sexes","Turkish","Census - de jure - complete tabulation","Final figure, complete","2023","841","7"
"Australia","2021","Rural","Both Sexes","Tuvaluan","Census - de jure - complete tabulation","Final figure, complete","2023","11","7"
"Australia","2021","Rural","Both Sexes","Ugandan","Census - de jure - complete tabulation","Final figure, complete","2023","33","7"
"Australia","2021","Rural","Both Sexes","Ukrainian","Census - de jure - complete tabulation","Final figure, complete","2023","1233","7"
"Australia","2021","Rural","Both Sexes","Uruguayan","Census - de jure - complete tabulation","Final figure, complete","2023","195","7"
"Australia","2021","Rural","Both Sexes","Uzbek","Census - de jure - complete tabulation","Final figure, complete","2023","3","7"
"Australia","2021","Rural","Both Sexes","Venezuelan","Census - de jure - complete tabulation","Final figure, complete","2023","52","7"
"Australia","2021","Rural","Both Sexes","Vietnamese","Census - de jure - complete tabulation","Final figure, complete","2023","2623","7"
"Australia","2021","Rural","Both Sexes","Vlach","Census - de jure - complete tabulation","Final figure, complete","2023","0","7"
"Australia","2021","Rural","Both Sexes","Yoruba","Census - de jure - complete tabulation","Final figure, complete","2023","10","7"
"Australia","2021","Rural","Both Sexes","Zimbabwean","Census - de jure - complete tabulation","Final figure, complete","2023","477","7"
"Australia","2021","Rural","Both Sexes","Zulu","Census - de jure - complete tabulation","Final figure, complete","2023","3","7"
"Australia","2021","Rural","Both Sexes","Other","Census - de jure - complete tabulation","Final figure, complete","2023","644","7"
"Australia","2021","Rural","Both Sexes","French Canadian","Census - de jure - complete tabulation","Final figure, complete","2023","58","7"
"Australia","2021","Rural","Both Sexes","Akan","Census - de jure - complete tabulation","Final figure, complete","2023","0","7"
"Australia","2021","Rural","Both Sexes","Algerian","Census - de jure - complete tabulation","Final figure, complete","2023","27","7"
"Australia","2021","Rural","Both Sexes","Argentinean","Census - de jure - complete tabulation","Final figure, complete","2023","278","7"
"Australia","2021","Rural","Both Sexes","Berber","Census - de jure - complete tabulation","Final figure, complete","2023","8","7"
"Australia","2021","Rural","Both Sexes","Bermudian","Census - de jure - complete tabulation","Final figure, complete","2023","12","7"
"Australia","2021","Rural","Both Sexes","Bolivian","Census - de jure - complete tabulation","Final figure, complete","2023","8","7"
"Australia","2021","Rural","Both Sexes","Bosnian","Census - de jure - complete tabulation","Final figure, complete","2023","229","7"
"Australia","2021","Rural","Both Sexes","Chilean","Census - de jure - complete tabulation","Final figure, complete","2023","644","7"
"Australia","2021","Rural","Both Sexes","Colombian","Census - de jure - complete tabulation","Final figure, complete","2023","309","7"
"Australia","2021","Rural","Both Sexes","Costa Rican","Census - de jure - complete tabulation","Final figure, complete","2023","13","7"
"Australia","2021","Rural","Both Sexes","Cypriot","Census - de jure - complete tabulation","Final figure, complete","2023","595","7"
"Australia","2021","Rural","Both Sexes","Ecuadorian","Census - de jure - complete tabulation","Final figure, complete","2023","35","7"
"Australia","2021","Rural","Both Sexes","Eritrean","Census - de jure - complete tabulation","Final figure, complete","2023","10","7"
"Australia","2021","Rural","Both Sexes","Flemish","Census - de jure - complete tabulation","Final figure, complete","2023","44","7"
"Australia","2021","Rural","Both Sexes","Guatemalan","Census - de jure - complete tabulation","Final figure, complete","2023","11","7"
"Australia","2021","Rural","Both Sexes","Gujarati","Census - de jure - complete tabulation","Final figure, complete","2023","22","7"
"Australia","2021","Rural","Both Sexes","Jordanian","Census - de jure - complete tabulation","Final figure, complete","2023","53","7"
"Australia","2021","Rural","Both Sexes","Kashmiri","Census - de jure - complete tabulation","Final figure, complete","2023","8","7"
"Australia","2021","Rural","Both Sexes","Khmer","Census - de jure - complete tabulation","Final figure, complete","2023","707","7"
"Australia","2021","Rural","Both Sexes","Kuwaiti","Census - de jure - complete tabulation","Final figure, complete","2023","9","7"
"Australia","2021","Rural","Both Sexes","Lao","Census - de jure - complete tabulation","Final figure, complete","2023","260","7"
"Australia","2021","Rural","Both Sexes","Liberian","Census - de jure - complete tabulation","Final figure, complete","2023","18","7"
"Australia","2021","Rural","Both Sexes","Libyan","Census - de jure - complete tabulation","Final figure, complete","2023","0","7"
"Australia","2021","Rural","Both Sexes","Madura","Census - de jure - complete tabulation","Final figure, complete","2023","0","7"
"Australia","2021","Rural","Both Sexes","Maya","Census - de jure - complete tabulation","Final figure, complete","2023","0","7"
"Australia","2021","Rural","Both Sexes","Mexican","Census - de jure - complete tabulation","Final figure, complete","2023","166","7"
"Australia","2021","Rural","Both Sexes","Moldovan","Census - de jure - complete tabulation","Final figure, complete","2023","15","7"
"Australia","2021","Rural","Both Sexes","Nepalese","Census - de jure - complete tabulation","Final figure, complete","2023","613","7"
"Australia","2021","Rural","Both Sexes","Nicaraguan","Census - de jure - complete tabulation","Final figure, complete","2023","14","7"
"Australia","2021","Rural","Both Sexes","Paraguayan","Census - de jure - complete tabulation","Final figure, complete","2023","4","7"
"Australia","2021","Rural","Both Sexes","Peruvian","Census - de jure - complete tabulation","Final figure, complete","2023","177","7"
"Australia","2021","Rural","Both Sexes","Puerto Rican","Census - de jure - complete tabulation","Final figure, complete","2023","15","7"
"Australia","2021","Rural","Both Sexes","Punjabi","Census - de jure - complete tabulation","Final figure, complete","2023","751","7"
"Australia","2021","Rural","Both Sexes","Romani (Gypsy)","Census - de jure - complete tabulation","Final figure, complete","2023","34","7"
"Australia","2021","Rural","Both Sexes","Salvadoran","Census - de jure - complete tabulation","Final figure, complete","2023","104","7"
"Australia","2021","Rural","Both Sexes","Saudi Arabian","Census - de jure - complete tabulation","Final figure, complete","2023","0","7"
"Australia","2021","Rural","Both Sexes","Senegalese","Census - de jure - complete tabulation","Final figure, complete","2023","4","7"
"Australia","2021","Rural","Both Sexes","Sierra Leonean","Census - de jure - complete tabulation","Final figure, complete","2023","0","7"
"Australia","2021","Rural","Both Sexes","Sri Lankan","Census - de jure - complete tabulation","Final figure, complete","2023","684","7"
"Australia","2021","Rural","Both Sexes","Sri Lanka Tamil","Census - de jure - complete tabulation","Final figure, complete","2023","30","7"
"Australia","2021","Rural","Both Sexes","Taiwanese","Census - de jure - complete tabulation","Final figure, complete","2023","576","7"
"Australia","2021","Rural","Both Sexes","Tamil","Census - de jure - complete tabulation","Final figure, complete","2023","302","7"
"Australia","2021","Rural","Both Sexes","Uighur","Census - de jure - complete tabulation","Final figure, complete","2023","4","7"
"Australia","2021","Rural","Both Sexes","Rwandan","Census - de jure - complete tabulation","Final figure, complete","2023","10","7"
"Australia","2021","Rural","Both Sexes","Togolese","Census - de jure - complete tabulation","Final figure, complete","2023","7","7"
"Australia","2021","Rural","Both Sexes","Angolan","Census - de jure - complete tabulation","Final figure, complete","2023","0","7"
"Australia","2021","Rural","Both Sexes","Burundian","Census - de jure - complete tabulation","Final figure, complete","2023","39","7"
"Australia","2021","Rural","Both Sexes","Cameroonian","Census - de jure - complete tabulation","Final figure, complete","2023","4","7"
"Australia","2021","Rural","Both Sexes","Ivoirean","Census - de jure - complete tabulation","Final figure, complete","2023","0","7"
"Australia","2021","Rural","Both Sexes","Congo","Census - de jure - complete tabulation","Final figure, complete","2023","47","7"
"Australia","2021","Rural","Both Sexes","Zambian","Census - de jure - complete tabulation","Final figure, complete","2023","36","7"
"Australia","2021","Rural","Both Sexes","African American","Census - de jure - complete tabulation","Final figure, complete","2023","35","7"
"Australia","2021","Rural","Both Sexes","Australian Aboriginal","Census - de jure - complete tabulation","Final figure, complete","2023","128521","7"
"Australia","2021","Rural","Both Sexes","British NEC","Census - de jure - complete tabulation","Final figure, complete","2023","109","7"
"Australia","2021","Rural","Both Sexes","Fijian Indian/Indo-Fijian","Census - de jure - complete tabulation","Final figure, complete","2023","188","7"
"Australia","2021","Rural","Both Sexes","Manx","Census - de jure - complete tabulation","Final figure, complete","2023","48","7"
"Australia","2021","Rural","Both Sexes","Omani","Census - de jure - complete tabulation","Final figure, complete","2023","0","7"
"Australia","2021","Rural","Both Sexes","Not Stated","Census - de jure - complete tabulation","Final figure, complete","2023","220321","7"
"Australia","2021","Rural","Both Sexes","Welsh","Census - de jure - complete tabulation","Final figure, complete","2023","3257","7"
